posted_date,text,likes,comments,reposts,appreciations,empathy,praises,interests,has_images,num_images,has_video,post_url,poster_name,poster_linkedin_url,reshared,time,urn,video_duration,video_stream_url
2025-05-13 23:36:52,"TOKYO ELECTRON LIMITED CEO, Tony Kawai, appeared on #NikkeiCNBC's #MorningExpress aired on 5/13! You can see the business highlights and business environment that were discussed on the show in the presentation materials for FY25 Annual Results released on 4/30.

FY2025 Annual Results (ended March 31, 2025) Presentation
https://lnkd.in/dWMUNdkV

For more information, please visit our IR Library on TEL's website.
https://lnkd.in/gEmRNyh2",244,1,3,0,4,14,0,True,1,False,https://www.linkedin.com/posts/tokyoelectron_nikkeicnbc-morningexpress-activity-7328201598386499585-cNep,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,1 month ago,7328201598386499585,,
2025-03-20 03:00:25,"What kind of company is TEL?

#TEL holds the most patents in the semiconductor production equipment industry. Our strength is its world-leading technological capability to realize innovation.

In January, TEL's Engineers from all over the world gathered at the ""TEL Group Internal Technology Conference 2025"" in Tokyo. It was such a great time filled with their passion✨ 

Let's check out what TEL's engineers talk about the company!

#MeetTEL #TechnologyEnablingLife #TokyoElectron",51,2,1,0,0,1,0,False,0,True,https://www.linkedin.com/posts/tokyoelectron_meettelengineersen6mp4-activity-7308321492528705536-NrY8,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,3 months ago,7308321492528705536,31833,https://dms.licdn.com/playlist/vid/v2/D5610AQGYasGehdWIIQ/mp4-720p-30fp-crf28/B56ZWxflV5HsBs-/0/1742439618052?e=1750838400&v=beta&t=XfO7n8XfeBE5FJINHBOBqh_Qw_lJJ1q2jLlrJphOEa8
2025-03-18 03:00:21,"What kind of company is TEL?

#TEL holds the most patents in the semiconductor production equipment industry. Our strength is its world-leading technological capability to realize innovation.

In January, TEL's Engineers from all over the world gathered at the ""TEL Group Internal Technology Conference 2025"" in Tokyo. It was such a great time filled with their passion✨ 

Let's check out what TEL's engineers talk about the company!

#MeetTEL #TechnologyEnablingLife #TokyoElectron",68,1,3,0,1,0,1,False,0,True,https://www.linkedin.com/posts/tokyoelectron_meettelengineersen5mp4-activity-7307596698342633472-PqYA,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,3 months ago,7307596698342633472,27000,https://dms.licdn.com/playlist/vid/v2/D5610AQHLGomjIaGKOw/mp4-720p-30fp-crf28/B56ZWnMZwcGoBw-/0/1742266814142?e=1750838400&v=beta&t=PG5WwALb83agxvbJ8bs41L_8abRgbeybUS5jIMbrvIk
2025-03-13 03:00:16,"What kind of company is TEL?

#TEL holds the most patents in the semiconductor production equipment industry. Our strength is its world-leading technological capability to realize innovation.

In January, TEL's Engineers from all over the world gathered at the ""TEL Group Internal Technology Conference 2025"" in Tokyo. It was such a great time filled with their passion✨ 

Let's check out what TEL's engineers talk about the company!

#MeetTEL #TechnologyEnablingLife #TokyoElectron",65,1,2,0,2,3,0,False,0,True,https://www.linkedin.com/posts/tokyoelectron_meettelengineersen4mp4-activity-7305784736512122880-5A45,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,3 months ago,7305784736512122880,30066,https://dms.licdn.com/playlist/vid/v2/D5610AQG9SGOPGtHrZQ/mp4-720p-30fp-crf28/B56ZWNcdJrGoBs-/0/1741834809163?e=1750838400&v=beta&t=Zx58dPHgLtDSvYkOB5qypSpC2mAmZ3W7tNhhuyakkwc
2025-03-12 03:00:21,"What kind of company is TEL?

#TEL holds the most patents in the semiconductor production equipment industry. Our strength is its world-leading technological capability to realize innovation.

In January, TEL's Engineers from all over the world gathered at the ""TEL Group Internal Technology Conference 2025"" in Tokyo. It was such a great time filled with their passion✨ 

Let's check out what TEL's engineers talk about the company!

#MeetTEL #TechnologyEnablingLife #TokyoElectron",73,1,1,2,3,0,1,False,0,True,https://www.linkedin.com/posts/tokyoelectron_meettelengineersen3mp4-activity-7305422371937472512-C0iO,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,3 months ago,7305422371937472512,21933,https://dms.licdn.com/playlist/vid/v2/D5610AQEQbJ8pttvTCg/mp4-720p-30fp-crf28/B56ZWIS3inGUBs-/0/1741748413227?e=1750838400&v=beta&t=z6enauJpr3QRANll5J_cXgHf6dT6WPFpADK2Z6WekUo
2025-05-09 07:00:13,"The International Memory Workshop (#IMW) 2025, focusing on semiconductor memory technologies, is set to take place in California from May 18 to 21!

The main topic of the tutorial will be HBM (High Bandwidth Memory), which is currently garnering rapid technological innovations and significant attention. During the technical presentations, lively discussions will cover diverse memory device process and device technologies, including DRAM, NAND, Emerging Memory, and In-Memory Computing.

Join us in shaping the future of memory technology at IMW 2025!

https://lnkd.in/guTcpHZi

#IMW2025
#HBM
#Semiconductor
#TokyoElectron 
#TEL
#TechnologyEnablingLife",38,1,1,0,0,0,2,False,0,False,https://www.linkedin.com/posts/tokyoelectron_international-memory-workshop-2025-news-activity-7326501230426361856-zHGG,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,1 month ago,7326501230426361856,,
2025-03-06 03:00:19,"What kind of company is TEL?

#TEL holds the most patents in the semiconductor production equipment industry. Our strength is its world-leading technological capability to realize innovation.

In January, TEL's Engineers from all over the world gathered at the ""TEL Group Internal Technology Conference 2025""in Tokyo. It was such a great time filled with their passion✨ 

Let's check out what TEL's engineers talk about the company!

#MeetTEL #TechnologyEnablingLife #TokyoElectron",93,1,2,0,1,4,1,False,0,True,https://www.linkedin.com/posts/tokyoelectron_meettelengineersen2mp4-activity-7303248034178469889-2Iik,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,3 months ago,7303248034178469889,23966,https://dms.licdn.com/playlist/vid/v2/D5610AQEGaHbLfUpdiQ/mp4-720p-30fp-crf28/B56ZVpZU7nHQBs-/0/1741230010765?e=1750838400&v=beta&t=16nvOMaUxJnJX_xykTZBlblS-A7SGyXZobJlv2kisKw
2025-03-05 03:29:06,"What kind of company is TEL?

#TEL holds the most patents in the semiconductor production equipment industry. Our strength is its world-leading technological capability to realize innovation.

In January, TEL's Engineers from all over the world gathered at the ""TEL Group Internal Technology Conference 2025""in Tokyo. It was such a great time filled with their passion✨ 

Let's check out what TEL's engineers talk about the company!

#MeetTEL #TechnologyEnablingLife #TokyoElectron",87,1,1,1,3,3,0,False,0,True,https://www.linkedin.com/posts/tokyoelectron_meettelengineersen1mp4-activity-7302892892405088256-Nh5G,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,3 months ago,7302892892405088256,24700,https://dms.licdn.com/playlist/vid/v2/D4D10AQE22kX3kGY8Nw/mp4-720p-30fp-crf28/B4DZVkWV3BHwBw-/0/1741145339217?e=1750838400&v=beta&t=shngDSiNjq12NgzKggc5xsrQy-LiaJvzGZkBRG-QGOU
2025-05-11 01:00:12,"Happy Mother’s Day 💐💐 to all the mums and their superpowers!

#TEL supports the promotion of women’s empowerment by creating a workplace where everyone can work in a safe and supportive environment with high motivation. We encourage work-life balance, and we offer a work schedule and a leave of absence system that allows for flexible choices. We also value opportunities for family members to get to know our company through events such as Family Day.

#ThankYou
#HappyMothersDay
#TokyoElectron
#TEL",128,1,4,4,13,0,0,True,1,False,https://www.linkedin.com/posts/tokyoelectron_tel-thankyou-happymothersday-activity-7327135407953850368-apHX,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,1 month ago,7327135407953850368,,
2024-12-20 09:00:12,"An interview with  Tony Kawai, CEO of #TokyoElectron, was published in the December 13th issue of the US magazine ""Newsweek International"". He talks about TEL's contributions to the sustainable growth of the semiconductor industry, TEL’s strengths, and the corporate culture that embodies #TechnologyEnablingLife, while also discussing the development of the ICT industry and future market prospects🌏",97,0,7,0,2,7,1,False,0,False,https://www.linkedin.com/posts/tokyoelectron_newsweek2024pdf-activity-7275797125915951104-Jap8,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7275797125915951104,,
2024-12-20 04:30:03,"Dina Triyoso, TEL Technology Center, America, received “IEDM Past Chair” award, which is to acknowledge her contribution to IEDM conference from 2013 to 2023✨ 

Congratulations, Dina! 

#TokyoElectron #IEDM",166,27,2,0,3,26,0,True,2,False,https://www.linkedin.com/posts/tokyoelectron_tokyoelectron-iedm-activity-7275729138647277569-WNPg,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7275729138647277569,,
2024-12-13 09:00:13,"SEMICON JAPAN has officially wrapped up! 🎉

Today at the Semiconductor Technology Symposium, our President and CEO, Toshiki Kawai, shared insights on the future of the semiconductor industry and its people. He delivered a powerful message about our commitment to driving innovation and supporting talent development across the industry.

A heartfelt thank you to everyone who attended! 😌

#TokyoElectron will continue to contribute to technological innovation in semiconductors to support sustainable development in society!

#TechnologyEnablingLife
#TEL",92,0,1,0,0,3,0,True,2,False,https://www.linkedin.com/posts/tokyoelectron_tokyoelectron-technologyenablinglife-tel-activity-7273260415130738688-6-bV,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7273260415130738688,,
2024-12-13 04:30:13,"The final day of #SEMICONJAPAN 2024 is still going strong! 📢 

***
Yesterday's Highlight ✨  
At AI Summit 2, our data scientist, Bu Huizhen, discussed the latest technology and future prospects of manufacturing digital transformation in semiconductor manufacturing equipment, which could detect differences between tools and chambers! She introduced a new application that proved the accuracy of analysis using real data, which allowed us to reduce the time required for tool difference analysis by 93% in a startup setting. We were thrilled to have so many attendees and received numerous questions. After the event, there was a long line for business card exchanges...! Thank you very much to everyone who participated 🙌🙌
***

We look forward to welcoming you all today as well 😌  
Please be sure to stop by our TEL booth No. 4346 (East Hall 4) 🙌🎉

#TechnologyEnablingLife  
#TokyoElectron",50,0,2,0,0,0,0,True,2,False,https://www.linkedin.com/posts/tokyoelectron_semiconjapan-technologyenablinglife-tokyoelectron-activity-7273192468219609090-VkKC,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7273192468219609090,,
2024-12-12 10:00:06,"#SEMICONJapan is in full swing! 📢 

Special guest alert! ✨ ""KUMAMON"" dropped by our booth! KUMAMON is the sales manager and happy manager of Kumamoto Prefecture, Japan. Now he is one of the most famous mascots in Japan and travels all over the world. Doesn't he look fantastic in his Santa outfit? 🙌

Finally, tomorrow is the last day! Be inspired by our President and CEO, Toshiki Kawai, who will present an invited lecture at the Semiconductor Technology Symposium!

 If you’re at SEMICON Japan, don’t forget to swing by ＃TEL booth #4346 (East 4 Hall)! 🎉 

#TechnologyEnablingLife
#TokyoElectron
#SEMI
#Kumamon",240,1,4,0,9,1,0,True,3,False,https://www.linkedin.com/posts/tokyoelectron_semiconjapan-tel-technologyenablinglife-activity-7272913096896069632-M5mE,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7272913096896069632,,
2024-12-12 01:00:05,"#SEMICONJAPAN Day 2 is here! 🎉 Yesterday, over 3,000 people visited our booth, and we can't wait to see you at our #TEL booth #4346 (East 4 Hall)!

✨ Highlights from yesterday: 
Our corporate officer Hiroshi Ishida discussed insights on our innovative products and forward-thinking initiatives as we dive into the future of the semiconductor market, expected to exceed $1 trillion by 2030!

Join us and be part of the innovation! 🙌

#TechnologyEnablingLife
#TokyoElectron
#SEMI",160,0,4,0,3,0,0,True,3,False,https://www.linkedin.com/posts/tokyoelectron_semiconjapan-tel-technologyenablinglife-activity-7272777198187474944-Ipqm,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7272777198187474944,,
2024-12-11 06:00:05,"The first day of #SEMICONJapan 2024 has kicked off! ✨ We are thrilled to welcome so many visitors to our booth No. 4346 (East Hall 4)! 🎉

Join us today at 4:15 PM in the East Hall 2 SuperTHEATER, where #TEL Corporate Officer Ishida will discuss TEL's business strategy - don't miss it! ✨

#TechnologyEnablingLife
#SEMI
#TokyoElectron",196,1,3,0,3,6,0,True,3,False,https://www.linkedin.com/posts/tokyoelectron_semiconjapan-tel-technologyenablinglife-activity-7272490308137836545-qE5U,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7272490308137836545,,
2025-05-01 09:00:13,"Join Us in Kyoto for the 2025 IEEE Symposium on VLSI Technology & Circuits!

◆Early Bird Registration: Until May 9, 23:59 JST

This international conference covers both device/process technology and circuit technology. At this conference, leading experts from the semiconductor industry will gather, and Dr. Takaaki Tsunomura from #TokyoElectron (#TEL) will serve as the Symposium Chair.

In addition to presenting collaborative papers with the consortium #imec, TEL will host a workshop titled ""Innovations and Challenges in the Advanced Packaging Era"" led by engineer Angelique Raley. In this workshop, we will gather industry leaders in EDA, AI Chip design, suppliers, semiconductor production equipment manufacturers, and R&D Consortium to review the recent innovations and trends in #advancedpackaging and the remaining challenges that need to be overcome across the board to fully leverage the benefits of 3D #Scaling.

Get ready for presentations from TEL engineers who are making an impact on the global frontlines!""

An abstract is here:  
https://lnkd.in/grbR4HF3

#TechnologyEnablingLife
#VLSI",56,1,2,0,0,0,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_2025-ieee-symposium-on-vlsi-technology-activity-7323632327081742336-lzKK,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,1 month ago,7323632327081742336,,
2024-12-04 02:32:51,"#TokyoElectronTaiwan established the Tainan Operation Center and held a completion ceremony on December 3rd. Many stakeholders, including government officials and business partners, attended the event.

We will provide faster, higher quality services than ever before to cater needs and support production activities of our customers. The #TELGroup will contribute to the advancement of semiconductor technology as well as the development of innovation together with our customers, and realize affluent society🌏

#東京威力科創
#TokyoElectronTaiwan
#TechnologyEnablingLife",172,0,2,0,1,2,2,True,7,False,https://www.linkedin.com/posts/tokyoelectron_tokyoelectrontaiwan-telgroup-jpnhxqibfhqjlblhpx-activity-7269901440934899712-vXSz,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,7 months ago,7269901440934899712,,
2024-12-03 07:00:13,"An advertising article featuring #TokyoElectron has been published in The Economist. Mr. Kawai, CEO of Tokyo Electron talks about the growth of the semiconductor industry and #TEL's ability to outperform it, along with the company's strengths and sustainability efforts. Please enjoy reading!

#TheEconomist #TechnologyEnablingLife",165,1,4,0,4,8,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_the-economisttel2024pdf-activity-7269606335153872898-aIFn,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,7 months ago,7269606335153872898,,
2025-02-06 07:17:02,"#TokyoElectron announced its FY25 Q3 Financial Results. 

https://lnkd.in/gKpCEruV",88,0,2,0,3,2,0,False,0,True,https://www.linkedin.com/posts/tokyoelectron_technology-enabling-life-activity-7293165780471291904-V3Zy,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,4 months ago,7293165780471291904,6000,https://dms.licdn.com/playlist/vid/v2/D5610AQH4Fo89bmVV4g/mp4-720p-30fp-crf28/B56ZTaHl33HEBw-/0/1738826212954?e=1750838400&v=beta&t=BI6NAVGWT4yJJnVlK6znRUOWdsRaOP5GCabCAOXdI_8
2024-11-20 23:00:03,"#TokyoElectron (#TEL) conducts social contribution activities under the brand name TEL FOR GOOD™ with a purpose of building relationships of trust with stakeholders and contributing to solving social issues and the development of local communities. 

On November 17th, ""The 37th Idea Battle National College of Technology Robot Contest 2024"", sponsored by TEL, was held at the Ryogoku Kokugikan, Tokyo. It is a competition where students create robots with their own ideas based on a given competition theme (the return of the robots🚀), and compete in technical ability as well as creativity. Student teams that have won each regional competition are invited to participate🤖 

The TEL Award was presented to the Arakawa Campus of the National College of Technology (Tokyo), representing the Kanto, Koshinetsu region. Thank you to all the students for your hard work!

The TEL Group will continue to support ""#Roboconist*"" 
*Roboconist: students who participates in the contest called as ""#Robocon""

#TELFORGOOD
#TELSUSTAINABILITY 
#TechnologyEnablingLife",60,1,0,0,0,3,0,True,2,False,https://www.linkedin.com/posts/tokyoelectron_tokyoelectron-tel-roboconist-activity-7265136844386762752-26nY,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,7 months ago,7265136844386762752,,
2024-11-18 02:00:13,"#TokyoElectron sponsored ""#QueensEkiden in Miyagi 2024"" relay race is on Sunday, November 24th🏃🏃‍♂️ Be sure to check the digital signage out when you're at Sendai Station👍 

*Please refrain from contacting stations or station staff.
*Inside the ticket gate of the station, an admission ticket or boarding ticket is required.",76,0,0,0,0,4,2,True,2,False,https://www.linkedin.com/posts/tokyoelectron_tokyoelectron-queensekiden-activity-7264095023648899072-o7Ir,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,7 months ago,7264095023648899072,,
2024-11-05 23:21:52,"The final presentation and awards ceremony for the Students' Idea Factory 2024, a festival of student research ideas, for which Tokyo Electron (TEL) serves as a diamond sponsor, was held at the Miraikan, National Museum of Emerging Science and Innovation, on October 27th.

TEL awarded the Diamond Award💎 to Masahiro Ohta, the Faculty of Engineering, University of Tokyo, for his research idea, ""Room-Scale Hand: Searching for a system to flexibly change the operator of a spatial robot.""🏆 

We will continue to support technology and innovation initiatives through TEL FOR GOOD activities.

■ Students' Idea Factory
https://si-fa.net/
■Japanese Association for the Advancement of Science (JAAS)
https://jaas.science/

ハッシュタグ

#TokyoElectron 
#TEL 
#TELSUSTAINABILITY 
#TELFORGOOD",41,0,1,0,3,0,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_sif2024-activity-7259706516746706947-56Ci,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,8 months ago,7259706516746706947,,
2025-04-14 06:03:58,"A new article on #TEL's Corporate Blog✨ 

Dr. Peter Loewenhardt, General Manager, Cross-BU, Frontend Process Business Division of 東京エレクトロン株式会社 (TEL), has had a global career in the semiconductor industry. Peter spoke about what he has learned from his experiences and technological perspective for the future.

About Peter
After joining TEL in February 2021, Peter has focused on semiconductor products technology and its respective roadmaps, matching them to customers’ future requirements and needs. Prior to joining TEL, Peter was at Applied Materials serving as Chief Technologist in Taiwan, and Field Technology in Europe. He spent 13 years at Lam Research focusing on Etch and Wet Clean tool and process development and started his career at Applied Materials USA focusing on Etch and Dielectric CVD tool and process development. 

Meet TEL - Through a Journey in the Semiconductor Industry -
“Significance is More Important than Success.” 
Dr. Peter Loewenhardt
https://lnkd.in/ggHS_b86

#TokyoElectron #TechnologyEnablingLife #MeetTEL",62,2,1,0,1,4,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_meet-tel-through-a-journey-in-the-semiconductor-activity-7317427377859371009-mJL8,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,2 months ago,7317427377859371009,,
2024-10-21 22:51:32,"""ThanksDay2024"" organized by #TokyoElectronKyushu is finally approaching on October 26th! We are planning various events this year to express our gratitude to everyone, so please come and join us😊

Date and time: Saturday, October 26, 2024 11:30-16:00 
*Doors open at 11:00

Venue: San-san Kikuyo Cedar Avenue Park (Kikuyo Town, Kumamoto Prefecture)
Admission fee: Free

MC: Megumi Murakami
Guest Live: Yoko Oginome (starting around 14:30)

Events: Food and drink stalls, play equipment/experience corner, raffle, free distribution of snacks and drinks (limited quantity), Amakusa Circus events, etc.

Access: Parking spaces are limited, so please use public transportation or the free shuttle bus operated by Tokyo Electron Kyushu.

Free shuttle bus: A round trip will run between Tokyo Electron Kyushu Koshi Plant Parking Lot No. 8 and Kikuyo Suginamiki Park San-san (venue) every 15 minutes. Please be noted that the shuttle bus between JR Sanriki Station and the venue will not be operating.

Inquiry: Tokyo Electron Kyushu ""Thanks Day 2024"" 
Tel: 096-349-5500",43,0,0,0,0,1,0,True,2,False,https://www.linkedin.com/posts/tokyoelectron_tokyoelectronkyushu-activity-7254263067495026688-YiRe,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,8 months ago,7254263067495026688,,
2025-04-11 08:17:27,"#HidekiMatsuyama, a professional golfer #TokyoElectron has signed a sponsorship contract with, is competing in the #Masters in 2021, aiming for his first victory in four years. 

On the first day, he finished in 38th place with a score of 73, one over par. 

The event will be broadcast on TBS, BS-TBS, and U-NEXT in Japan. 

Let's cheer for him together⛳

https://lnkd.in/gjyGqjcF",35,0,0,0,1,1,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_hideki-matsuyama-sponsored-by-tokyo-electron-activity-7316373808133652480-qXkv,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,2 months ago,7316373808133652480,,
2025-04-09 04:10:17,"#TokyoElectron (#TEL) is proud to announce that it has earned the exclusive Intel EPIC Supplier Award for 2025. This award recognizes the top performers in the Intel supply chain for their world-class commitment to continuous improvement and performance excellence over the past year.
https://lnkd.in/gkPmg5Dn",99,4,5,0,4,6,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_tokyo-electron-earns-intels-2025-epic-supplier-activity-7315586832186888193-5W9e,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,2 months ago,7315586832186888193,,
2024-12-26 23:00:30,Tokylo Electron would like to express our gratitude to everyone always supporting us. Warmest thoughts and best wishes for a wonderful holiday season✨,113,0,7,1,2,3,0,False,0,True,https://www.linkedin.com/posts/tokyoelectron_greetings2025mp4-activity-7278182922363224064-cOJb,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7278182922363224064,29066,https://dms.licdn.com/playlist/vid/v2/D5610AQFkoSqgNjFSpw/mp4-720p-30fp-crf28/mp4-720p-30fp-crf28/0/1735254023894?e=1750838400&v=beta&t=4ZMfheIZtFDPdxZfRtAwidT1cM5vYK-2iPJRUgPX66U
2024-12-25 07:00:21,"Exploring the Future of the Semiconductor Industry!

Join Akihisa Sekiguchi, Fellow at Tokyo Electron, as he explains the ""Latest Technology Trends in the Semiconductor Industry"" in an insightful video! ✨  
Discover how these trends will shape the future of technology. https://lnkd.in/gHuJh7PB

#TechnologyEnablingLife
#TokyoElectron
#NetZero
#Sustainability
#Semiconductors
#TechTrends
#AI
#QuantumComputing",109,1,5,0,3,2,1,False,0,True,https://www.linkedin.com/posts/tokyoelectron_gmt20241003-050610snsenmp4-activity-7277578901705433088-4vFl,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,6 months ago,7277578901705433088,54866,https://dms.licdn.com/playlist/vid/v2/D5610AQFdbdJ4Ptp7uA/mp4-720p-30fp-crf28/mp4-720p-30fp-crf28/0/1735110015395?e=1750838400&v=beta&t=emLGgx022BSq_imM_BKRLbPBD10SqOVhiWXQxxun2O4
2025-05-01 03:00:12,"Today is #InternationalWorkersDay.  
We sincerely thank all our employees around the world for their hard work!

#TEL continues to contribute to  technological innovations in semiconductors thanks to you all 💪💪.  
On TEL's official social media accounts and blog, we will continue to share the voices and thoughts of our employees, so stay tuned! GO TEL!!

Official Social Media Accounts:
https://lnkd.in/gyq7EaFw

Official Blog:
https://lnkd.in/gFakUa3Z

Global Network
https://lnkd.in/giKTj_J6

#ThankYou
#TokyoElectron
#ONETELDIFFERENTTOGETHER
#TechnologyEnablingLife",41,2,1,1,0,1,0,True,1,False,https://www.linkedin.com/posts/tokyoelectron_internationalworkersday-tel-thankyou-activity-7323541728290897922-_mAK,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,1 month ago,7323541728290897922,,
2025-04-04 10:00:12,"Curious about the exceptional talent at #TEL and how we've evolved? We spoke with key figures who have shaped our journey: Do-san, head of the Corporate Strategy Division; Segawa-san, head of the Corporate Innovation Division; and Takeuchi-san, leader of the HR Business Partners and HR Technology. They share insights on what makes TEL a unique and exciting workplace. Dive in! https://lnkd.in/e9A6GpmW

✨ Key Highlights:

1. TEL's Growth and Market Expansion 
TEL's sales have nearly quadrupled in the past decade, and the semiconductor market has also expanded significantly. To ensure future growth, we need to continue contributing to technological innovation.

2. Diverse Talent and Supportive Culture at TEL  
Talented individuals work together, sharing a passion for technological innovation. There is mutual support among employees, creating an environment where challenges can be pursued.

3. Vision for the Future
TEL aims to realize a better and more environmentally friendly society through technological innovation in semiconductors. New challenges are welcomed at TEL, and efforts toward growth continue.

#TechnologyEnablingLife 
#TokyoElectron",50,0,1,0,1,2,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_what-kind-of-company-is-tel-challenges-and-activity-7313862950077808640-2fKh,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,2 months ago,7313862950077808640,,
2025-03-31 06:13:17,"#TokyoElectron (#TEL) is pleased to announce that it has signed a sponsorship agreement with Japan Volleyball Association (#JVA).

Under the slogan, Pass It Forward, JVA has been engaged in activities to create a prosperous future for the sport, with the goal of realizing its long-term vision for 2040: our connection to the future with “the power to connect.”

mpressed by JVA’s vision and ideal, as well as the Japanese national team players’ “Power to Connect” which brings the world closer and inspires the future, TEL decided to become JVA’s Gold Partner and support the men’s and women’s national volleyball teams.

https://lnkd.in/gs_uWjEB",36,0,2,0,2,0,0,False,0,False,https://www.linkedin.com/posts/tokyoelectron_tokyo-electron-signs-sponsorship-agreement-activity-7312356293057343488-WwQz,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,2 months ago,7312356293057343488,,
2024-09-12 09:30:09,"Hello #SEMICONIndia 2024!

#TokyoElectron is one of the Platinum Sponsors of the event. On the first day, Tony Kawai, President & CEO of Tokyo Electron, delivered a keynote speech.

#TEL will be significantly a part of development of the semiconductor ecosystem in India. 

Let’s make it happen TOGETHER!

#TechnologyEnablingLife",220,2,4,0,1,6,0,True,3,False,https://www.linkedin.com/posts/tokyoelectron_semiconindia-tokyoelectron-tel-activity-7239928264117342208-41EW,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,9 months ago,7239928264117342208,,
2024-09-03 10:18:14,"On August 23rd, the awards ceremony for the nationwide physics contest ""Physics Challenge 2024"" sponsored by #TEL was held.

Among 901 participants in the first challenge, Ryunosuke Toyama, a third-year student at Rakunan High School in Kyoto Prefecture, won the best results overall in both the theory and experiment categories and was awarded the ""#TokyoElectronPrize""🏆 Furthermore, he was one of the top six among the approximately 100 participants who won the first challenge and advanced to the second challenge, and was honored with the gold prize as well✨ Congratulations!

#TEL will continue to support technology and innovation initiatives through our TELFORGOOD activities 😊",84,0,0,0,0,3,0,True,3,False,https://www.linkedin.com/posts/tokyoelectron_tel-tokyoelectronprize-tel-activity-7236678872577040385-L2Q2,TOKYO ELECTRON LIMITED,https://www.linkedin.com/company/tokyoelectron/posts,False,10 months ago,7236678872577040385,,
